economy;region_id;partner;region_id;fta_name;proposed;fa_signed;negotiations_launched;signed;in_force;Discontinued;Type;Extra/Intra
Slovakia;6;Belgium;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Bulgaria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Cyprus;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Czech Republic;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Denmark;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Estonia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Finland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;France;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Germany;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Greece;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Hungary;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Ireland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Italy;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Latvia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Lithuania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Luxembourg;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Malta;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Netherlands;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Poland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Portugal;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Romania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Slovenia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Spain;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;Sweden;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovakia;6;United Kingdom;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Austria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Belgium;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Bulgaria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Cyprus;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Czech Republic;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Denmark;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Estonia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Finland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;France;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Germany;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Greece;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Hungary;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Ireland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Italy;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Latvia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Lithuania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Luxembourg;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Malta;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Netherlands;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Poland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Portugal;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Romania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Slovakia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Spain;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;Sweden;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Slovenia;6;United Kingdom;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Austria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Belgium;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Bulgaria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Cyprus;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Czech Republic;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Denmark;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Estonia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Finland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;France;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Germany;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Greece;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Hungary;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Ireland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Italy;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Latvia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Lithuania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Luxembourg;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Malta;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Netherlands;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Poland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Portugal;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Romania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Slovakia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Slovenia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;Sweden;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Spain;6;United Kingdom;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Austria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Belgium;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Bulgaria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Cyprus;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Czech Republic;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Denmark;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Estonia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Finland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;France;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Germany;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Greece;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Hungary;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Ireland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Italy;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Latvia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Lithuania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Luxembourg;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Malta;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Netherlands;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Poland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Portugal;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Romania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Slovakia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Slovenia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;Spain;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Sweden;6;United Kingdom;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Austria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Belgium;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Bulgaria;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Cyprus;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Czech Republic;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Denmark;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Estonia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Finland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;France;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Germany;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Greece;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Hungary;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Ireland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Italy;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Latvia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Lithuania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Luxembourg;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Malta;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Netherlands;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Poland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Portugal;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Romania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Slovakia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Slovenia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Spain;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
United Kingdom;6;Sweden;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Finland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;France;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Germany;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Greece;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Hungary;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Ireland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Italy;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Latvia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Lithuania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Luxembourg;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Malta;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Netherlands;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Poland;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Portugal;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Romania;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Slovakia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Slovenia;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Spain;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;Sweden;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Austria;6;United Kingdom;6;Georgia-EU Deep and Comprehensive Free Trade Area;2011;;2012;;2014;;Plurilateral;Extra
Belgium;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Bulgaria;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Cyprus;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Czech Republic;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Denmark;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Estonia;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Finland;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
France;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Germany;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Greece;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Hungary;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Ireland;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Italy;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Latvia;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Lithuania;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Luxembourg;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Malta;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Netherlands;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Poland;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Portugal;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Romania;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Slovakia;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Slovenia;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Spain;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Sweden;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
United Kingdom;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Austria;6;Indonesia;3;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Indonesia;3;Austria;6;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Indonesia;3;Belgium;6;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Indonesia;3;Bulgaria;6;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Indonesia;3;Cyprus;6;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Indonesia;3;Czech Republic;6;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Indonesia;3;Denmark;6;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
Indonesia;3;Estonia;6;Indonesia-European Union Comprehensive Economic Partnership Agreement;2011;;2016;;;;Plurilateral;Extra
